,Precision,Recall,Accuracy,Dice,IoU
124,0.017120869810787913,0.2993827160493827,0.009665975765306123,0.03238947509015627,0.016461324372942336
125,0.0,0.0,0.0,0.0,0.0
126,0.0,0.0,0.0,0.0,0.0
127,0.0,,0.0,0.0,0.0
128,0.0,0.0,0.0,0.0,0.0
129,0.0,0.0,0.0,0.0,0.0
130,0.0,,0.0,0.0,0.0
131,0.0482413991927734,0.17941386704789136,0.010004783163265306,0.07603756437443199,0.03952133522279956
132,0.0,0.0,0.0,0.0,0.0
133,0.0,0.0,0.0,0.0,0.0
134,0.002601809954751131,0.010692701069270108,0.00045838647959183676,0.004185242471112728,0.002097009482129832
135,0.024146359528923782,0.1311871227364185,0.006497130102040816,0.040785687476541974,0.02081736909323116
136,,0.0,0.0,0.0,0.0
137,0.0,0.0,0.0,0.0,0.0
138,0.0,0.0,0.0,0.0,0.0
139,0.0,0.0,0.0,0.0,0.0
140,0.004719543664267282,0.1282287822878229,0.0027702487244897957,0.009104008383547288,0.004572819686153239
141,0.0,,0.0,0.0,0.0
142,0.0,0.0,0.0,0.0,0.0
143,0.0,0.0,0.0,0.0,0.0
144,0.0,0.0,0.0,0.0,0.0
145,0.0,,0.0,0.0,0.0
146,0.05281057317444079,0.8369851007887817,0.03806600765306122,0.09935238887877448,0.05227291387284819
147,0.00020675574393301115,0.007952286282306162,0.00015943877551020407,0.00040303282198544043,0.00020155702804162154
148,0.01554195882274128,0.2195583596214511,0.013871173469387755,0.02902902902902903,0.014728288471305232
149,0.1704807729922153,0.9662971175166297,0.08685427295918367,0.28982808499318324,0.16947307019249466
150,0.023484378232981586,0.15063039150630392,0.009048150510204082,0.040633670455562515,0.020738169194226202
151,0.0,,0.0,0.0,0.0
152,0.0,0.0,0.0,0.0,0.0
153,0.014833434616871996,0.3248638838475499,0.01070232780612245,0.02837141725003302,0.01438983868374511
154,0.0,0.0,0.0,0.0,0.0
155,0.0,,0.0,0.0,0.0
156,0.0,,0.0,0.0,0.0
157,0.0,,0.0,0.0,0.0
158,0.0,0.0,0.0,0.0,0.0
159,0.08337726234405202,0.5580711555424875,0.03782684948979592,0.1450793044142939,0.07821321135698686
160,0.0,,0.0,0.0,0.0
161,0.0,0.0,0.0,0.0,0.0
162,0.0,0.0,0.0,0.0,0.0
163,0.0,0.0,0.0,0.0,0.0
164,0.07386043894203714,0.8422459893048129,0.03138950892857143,0.13581098559972407,0.0728525833757343
165,0.0,,0.0,0.0,0.0
166,0.0,,0.0,0.0,0.0
167,0.0,0.0,0.0,0.0,0.0
168,0.0,,0.0,0.0,0.0
169,0.0,,0.0,0.0,0.0
170,0.0,,0.0,0.0,0.0
171,0.208908717512924,0.6549733570159858,0.05879304846938776,0.3167785234899329,0.18819776714513556
172,0.0,,0.0,0.0,0.0
173,0.0,0.0,0.0,0.0,0.0
174,0.0,0.0,0.0,0.0,0.0
175,0.0,,0.0,0.0,0.0
176,0.0,0.0,0.0,0.0,0.0
177,0.004998940902351197,0.03978422117329737,0.00235172193877551,0.00888186368597343,0.004460741692813669
178,0.0,,0.0,0.0,0.0
179,0.0,0.0,0.0,0.0,0.0
180,0.0,,0.0,0.0,0.0
181,0.0,0.0,0.0,0.0,0.0
182,0.0,,0.0,0.0,0.0
183,0.0,0.0,0.0,0.0,0.0
184,0.0,,0.0,0.0,0.0
185,0.0,,0.0,0.0,0.0
186,0.010923354085425645,0.14436407474382157,0.009546396683673469,0.020309949331128497,0.010259156136217605
187,0.0,0.0,0.0,0.0,0.0
188,0.0,,0.0,0.0,0.0
189,0.0,0.0,0.0,0.0,0.0
190,0.0,,0.0,0.0,0.0
191,0.0,0.0,0.0,0.0,0.0
192,0.0,0.0,0.0,0.0,0.0
193,0.010009624639076035,0.5104294478527608,0.008290816326530613,0.019634218289085546,0.00991444028694678
194,0.0,0.0,0.0,0.0,0.0
195,0.0,,0.0,0.0,0.0
196,0.0,0.0,0.0,0.0,0.0
197,0.03608860075634792,0.4730878186968839,0.00665656887755102,0.06706154000602349,0.034694089539835875
198,0.0,0.0,0.0,0.0,0.0
199,0.0,,0.0,0.0,0.0
200,0.665776631986005,0.8954244319237199,0.28822544642857145,0.7637102949330657,0.6177437956516167
201,0.8878703552136192,0.5222917669715936,0.10809948979591837,0.6576937068024736,0.48997289972899727
202,0.5887935517420697,0.6885071450288841,0.18052455357142858,0.6347582340574632,0.46494199774150496
203,0.37161084529505584,0.661871162833318,0.1439532844387755,0.4759802306425041,0.312318934578631
204,0.6422995683717513,0.5714519160062097,0.13938934948979592,0.6048080249048772,0.4334944836990207
205,0.5821346497574261,0.769867176947321,0.2726203762755102,0.6629670915523675,0.4958494943270381
206,0.7349327091866589,0.8929679420889348,0.27535076530612246,0.8062793615593359,0.6754338792471278
207,0.6414978136355238,0.8230088495575221,0.20758928571428573,0.7210050877375143,0.5637278779022569
208,0.4347941098668548,0.6215023947567432,0.19654815051020408,0.5116472114137484,0.3437674288901283
209,0.43368014883208156,0.45063363642872484,0.12543845663265307,0.44199438202247193,0.2836924186423871
210,0.6251788268955651,0.5492249685798073,0.13064014668367346,0.5847457627118644,0.41317365269461076
211,0.6799363057324841,0.793827849042573,0.2553013392857143,0.7324813448837808,0.5778860468263635
212,0.36010793793568696,0.6087121788049262,0.1595782844387755,0.4525134928932719,0.29241837703600904
213,0.473713405238829,0.9192680301399354,0.30636160714285715,0.6252338729358171,0.45479289940828405
214,0.5052302676266811,0.7512119579854565,0.22235730229591838,0.6041424123460133,0.43281092404375826
215,0.6344694094428419,0.9798370552722584,0.3331672512755102,0.7702089428459536,0.6262925221040012
216,0.5436130411544629,0.7581246273106739,0.20270647321428573,0.6331942974537758,0.46326577089501253
217,0.6797311584352816,0.6769196059261487,0.17938855229591838,0.6783224688194732,0.5132284182917094
218,0.3644629579862044,0.6006939317879817,0.1621691645408163,0.4536685994647636,0.2933838110690463
219,0.5304983454338914,0.7201475025142474,0.21406648596938777,0.6109436323303566,0.4398263789361615
220,0.5669099756690997,0.8326159343782994,0.20432079081632654,0.6745402506826331,0.5089103996028791
221,0.47640083701464775,0.6419675726482337,0.16334502551020408,0.5469286977411498,0.37639494833524684
222,0.5666426836945768,0.9589072368921695,0.2511360012755102,0.7123434805958336,0.5532092369830538
223,0.4392158901830283,0.6391011576000605,0.16834741709183673,0.5206323769607692,0.35192900591617365
224,0.6809769417475728,0.39817278694340963,0.08946508290816327,0.502518750699653,0.3355759886372131
225,0.5936601081578644,0.6719848918989321,0.2056560905612245,0.6303989247968721,0.46027922744100985
226,0.8651773160443681,0.5179573512906847,0.11037149234693877,0.6479845550810274,0.4792730419731718
227,0.6787709497206704,0.8241448982537163,0.2276187818877551,0.7444270629644114,0.592898302445102
228,0.44490983955700697,0.8479231497767555,0.24980070153061223,0.5836010616007822,0.4120315581854043
229,0.34934497816593885,0.7939949958298582,0.18973214285714285,0.48520679901123825,0.3203122371387235
230,0.5744345953110761,0.5261400713255937,0.13819355867346939,0.5492277227722773,0.378576108320594
231,0.525571791613723,0.6267045454545455,0.1318957270408163,0.5717000691085004,0.4002661183016814
232,0.45231607629427795,0.7534690701595124,0.23158482142857142,0.5652850749172991,0.39400515394005153
233,0.415933702781026,0.9610008222718196,0.3260921556122449,0.5805833510751544,0.4090295485225739
234,0.4281251549561164,0.9392950391644909,0.34414859693877553,0.5881671719064001,0.41659831121833535
235,0.6855988957619754,0.8908595722067225,0.2672791772959184,0.7748663874043045,0.6324750047160913
236,0.5297129118936501,0.9727820486183254,0.37324617346938777,0.6859193876242973,0.5219766437191672
237,0.5843800734854311,0.7373584905660377,0.27260044642857145,0.6520163981313757,0.4836975740858618
238,0.45483143399810066,0.5926069136184363,0.15272241709183673,0.5146579804560261,0.34649122807017546
239,0.4449650707105129,0.4105486558717183,0.10409359056122448,0.42706459525756335,0.2715080313978271
240,0.5683873953468804,0.9180483827126936,0.26925223214285715,0.7020917240483305,0.5409409409409409
241,0.7151713255184852,0.5047331159016785,0.12645487882653061,0.5918015203096582,0.42025433832295667
242,0.3491391476150155,0.7454373278236914,0.17257254464285715,0.47554713458000386,0.3119461056272066
243,0.4838964631495752,0.5829101872421454,0.1464245854591837,0.528808435599381,0.35944227005870844
244,0.4948494296878083,0.9639424925040363,0.24988042091836735,0.6539745462132276,0.4858560024800434
245,0.4057223264540338,0.9161993769470405,0.29306839923469385,0.5623972157417677,0.3912048737662614
246,0.4982647335474036,0.9416452127007479,0.3061623086734694,0.6516915897762223,0.48334015039486516
247,0.3730779606150526,0.9387090205660762,0.2756297831632653,0.5339459104685057,0.3642061464724936
248,0.4358351269411465,0.9195761511792568,0.3753188775510204,0.5913829920864213,0.4198323524166221
249,0.7019317714755446,0.6330812574139977,0.17018096301020408,0.6657311035746306,0.4989482295196915
250,0.622825378306969,0.8636752950133232,0.3617466517857143,0.723738511533324,0.5670769807548113
251,0.4496515679442509,0.4376059681247881,0.10287786989795919,0.4435470012029558,0.28497294910014354
252,0.45406433965630016,0.5531729933352652,0.1521843112244898,0.4987426929231573,0.33221666304111375
253,0.5505039899202016,0.4524898593251057,0.1044921875,0.4967078774098811,0.33041341063776153
254,0.5339336529840565,0.8811760164693773,0.27297911352040816,0.6649513314076267,0.4980727272727273
255,0.40639145391997106,0.7221685971685972,0.17893016581632654,0.5201019580581624,0.35144445314334927
256,0.49919633528891744,0.7637403172261158,0.24758848852040816,0.60376166407465,0.4324202025827561
257,0.701605593681212,0.9771425995221136,0.4319595025510204,0.8167618186271739,0.6902767604063824
258,0.4360076541224105,0.9020597854151128,0.31333705357142855,0.5878701764881843,0.4163003759995763
259,0.5073473485655177,0.9011618481491489,0.3323501275510204,0.6491999844279207,0.4806040693988126
260,0.5372462657985446,0.5365270606234461,0.11182637117346939,0.5368864223519281,0.3669478778366359
261,0.45993220689833625,0.9172299912276175,0.3542530293367347,0.6126563954089546,0.44160393530595515
262,0.6593383729800957,0.836810139952469,0.18947305484693877,0.7375484871993794,0.5842192588951023
263,0.4313485471131707,0.9251156394549319,0.29496173469387754,0.5883639110298357,0.4167957419245825
264,0.8069675376088677,0.5638415578667847,0.1015625,0.663844199830652,0.4968314321926489
265,0.37456152996011727,0.6951132512930266,0.1553531568877551,0.4868071818891491,0.3217086256706562
266,0.423061797752809,0.9502208201892745,0.30016342474489793,0.5854616132167153,0.4138888125532441
267,0.4404966673833584,0.7447968735799327,0.1633250956632653,0.5535853007734657,0.38272931066691573
268,0.5362828494036022,0.9423406120830028,0.44981664540816324,0.6835561881975256,0.5192444843214392
269,0.4552884826646746,0.8130100439422473,0.20649314413265307,0.5837018675530267,0.4121320604614161
270,0.49777105865023064,0.9255441833645668,0.2559191645408163,0.6473746565501248,0.47860603801714496
271,0.5830979550333296,0.8671763420986306,0.4114317602040816,0.6973146427968249,0.5352901519473111
272,0.7398547002274896,0.7265259061756864,0.2009327168367347,0.733129726585224,0.5786936057857881
273,0.4588365368259908,0.7587904360056259,0.21504304846938777,0.5718677125291499,0.40043049061085134
274,0.651254068542983,0.5504045307443366,0.1355827487244898,0.5965973866526353,0.4251077922889458
275,0.4184474343754122,0.9890101325019486,0.25288982780612246,0.588079899893405,0.41651075004103066
276,0.7870559791705412,0.6690909090909091,0.16868622448979592,0.7232951632199623,0.5665327978580991
277,0.35405373786218464,0.9972539543057997,0.18094308035714285,0.5225774887040607,0.3537088982390525
278,0.4755735646615683,0.9522340303965261,0.3321508290816326,0.6343394359228105,0.4644927536231884
279,0.6260636437813265,0.9106476771787047,0.3211296237244898,0.7420045589555847,0.589830880737975
280,0.5186537440254912,0.5597105809871767,0.15571189413265307,0.5384005788512559,0.36836397925506836
281,0.5681601525262154,0.9320655573626924,0.2969547193877551,0.7059771149700315,0.5455677199663139
282,0.5649092545372731,0.9647156762295082,0.3002431441326531,0.7125626714596538,0.553473676475991
283,0.5905445572317873,0.7834238523919351,0.20986128826530612,0.6734458940905602,0.5076656060167776
284,0.7200434940195723,0.8247260046496181,0.19796316964285715,0.768837803320562,0.6244813278008299
285,0.49680473372781064,0.6700718276137271,0.1673309948979592,0.5705742439687393,0.39916325948464393
286,0.4548649008385465,0.9406033248926566,0.34054129464285715,0.613195528520931,0.4421643722181969
287,0.5200069088606137,0.9730137355238352,0.36001275510204084,0.6777854904977206,0.5126138653196742
288,0.40057261104969244,0.8812047892242455,0.28162866709183676,0.550776606318087,0.3800494863105804
289,0.4295152492893908,0.5362555150585075,0.11142777423469388,0.4769867337798063,0.31318619762491595
290,0.542880744968459,0.9210677199464866,0.2881457270408163,0.6831250442958728,0.5187470847834666
291,0.4584342822531799,0.8916212634369017,0.36202566964285715,0.6055302765138257,0.4342369477911647
292,0.48746586031993755,0.737094395280236,0.19919882015306123,0.5868365429779239,0.41526444804520335
293,0.44016747018523217,0.983055650005667,0.34572305484693877,0.6080692652832305,0.4368531063486867
294,0.6239813736903376,0.780014552510308,0.19228316326530612,0.6933275843483885,0.5306055106418083
295,0.38595391127135914,0.8957287346285382,0.24533641581632654,0.5394627284280643,0.3693590974555929
296,0.4478244371363521,0.7906431442608307,0.28224649234693877,0.5717861757105943,0.4003505399445921
297,0.5428663515255694,0.6523788005938932,0.2014110331632653,0.5926056234790512,0.4210657889254614
298,0.3439754992448397,0.7855705662546709,0.16340481505102042,0.4784524261080151,0.3144511774181177
299,0.3621410649567884,0.6692426584234931,0.1553332270408163,0.46997105643994214,0.3071648143769213
300,0.7002115842369744,0.9346866725507502,0.21105707908163265,0.800635064640508,0.6675491679273827
301,0.415190781509214,0.7105041049643214,0.18455038265306123,0.5241113878197872,0.35511581530909647
302,0.43834251245738265,0.5716924339854973,0.16655373086734693,0.4962147077160585,0.329977098633815
303,0.4233101775278421,0.5936750947189361,0.15302136479591838,0.49422290882173087,0.3282178429444706
304,0.6468454906254276,0.8809878844361603,0.1883968431122449,0.7459753787878788,0.59486501793468
305,0.35125097732603594,0.5858509019778309,0.10744180484693877,0.4391853360488798,0.28138211806461716
306,0.4098975969972665,0.771362763915547,0.20023517219387754,0.5353260869565217,0.3654916512059369
307,0.442261427425822,0.6460006693440429,0.15387834821428573,0.5250595035702142,0.3559869058047858
308,0.31315591640354834,0.9996160491457093,0.20754942602040816,0.4769079293842878,0.31311825370576385
309,0.403575503993914,0.8544638748274275,0.29603794642857145,0.5482192286399705,0.37761846654464104
310,0.2742779681439922,0.6385552730779346,0.1451690051020408,0.3837319565904541,0.23741851368970013
